id,type,num_vehicles
724202,"['Car', 'Car']",2
724203,"['Motorcycle', 'Car']",2
724204,['Car'],1
724205,['Heavy_Vehicles'],1
724206,"['Motorcycle', 'Car']",2
724207,"['Car', 'Car']",2
724208,"['Car', 'Car']",2
724209,"['Car', 'Car']",2
724210,['Car'],1
724211,"['Pedalcycle', 'Car']",2
724212,"['Car', 'Car']",2
724213,"['Motorcycle', 'Car']",2
724214,"['Car', 'Car']",2
724215,"['Motorcycle', 'Car']",2
724216,['Car'],1
724217,"['Car', 'Heavy_Vehicles']",2
724218,['Car'],1
724219,"['Car', 'Car']",2
724220,['Motorcycle'],1
724221,"['Motorcycle', 'Car']",2
724222,['Other'],1
724223,['Heavy_Vehicles'],1
724224,['Car'],1
724225,"['Car', 'Car']",2
724226,"['Car', 'Car']",2
724227,"['Motorcycle', 'Car']",2
724228,"['Motorcycle', 'Car']",2
724229,"['Car', 'Heavy_Vehicles']",2
724230,"['Motorcycle', 'Car']",2
724231,"['Pedalcycle', 'Car']",2
724232,"['Motorcycle', 'Car']",2
724233,"['Car', 'Car', 'Car']",3
724234,"['Car', 'Car']",2
724235,"['Car', 'Car']",2
724236,"['Car', 'Car']",2
724237,"['Car', 'Car']",2
724238,"['Pedalcycle', 'Car']",2
724239,"['Car', 'Car']",2
724240,"['Car', 'Car']",2
724241,"['Pedalcycle', 'Car']",2
724242,['Motorcycle'],1
724243,"['Motorcycle', 'Car']",2
724244,['Car'],1
724245,['Car'],1
724246,['Car'],1
724247,"['Pedalcycle', 'Car']",2
724248,['Other'],1
724249,"['Car', 'Car', 'Car']",3
724250,"['Motorcycle', 'Car']",2
724251,['Heavy_Vehicles'],1
724252,['Heavy_Vehicles'],1
724253,"['Pedalcycle', 'Car']",2
724254,['Car'],1
724255,"['Motorcycle', 'Car']",2
724256,['Car'],1
724257,"['Car', 'Car', 'Car']",3
724258,['Car'],1
724259,['Motorcycle'],1
724260,"['Motorcycle', 'Car']",2
724261,['Car'],1
724262,"['Car', 'Heavy_Vehicles']",2
724263,"['Car', 'Car']",2
724264,"['Motorcycle', 'Car']",2
724265,"['Car', 'Car']",2
724266,['Heavy_Vehicles'],1
724267,"['Car', 'Car']",2
724268,['Heavy_Vehicles'],1
724269,['Pedalcycle'],1
724270,"['Car', 'Other', 'Other']",3
724271,"['Car', 'Car']",2
724272,"['Car', 'Car']",2
724273,"['Car', 'Car']",2
724274,"['Motorcycle', 'Car']",2
724275,"['Car', 'Car']",2
724276,"['Car', 'Car']",2
724277,"['Car', 'Other']",2
724278,['Car'],1
724279,['Car'],1
724280,"['Car', 'Car']",2
724281,"['Motorcycle', 'Car']",2
724282,"['Motorcycle', 'Car']",2
724283,"['Motorcycle', 'Car']",2
724284,['Car'],1
724285,['Heavy_Vehicles'],1
724286,"['Motorcycle', 'Car']",2
724287,"['Pedalcycle', 'Car']",2
724288,['Car'],1
724289,['Car'],1
724290,"['Motorcycle', 'Car']",2
724291,"['Motorcycle', 'Car']",2
724292,"['Motorcycle', 'Car']",2
724293,"['Motorcycle', 'Motorcycle', 'Car', 'Car', 'Car']",5
724294,"['Motorcycle', 'Car']",2
724295,"['Car', 'Car']",2
724296,"['Pedalcycle', 'Car']",2
724297,"['Car', 'Car']",2
724298,['Motorcycle'],1
724299,['Motorcycle'],1
724300,"['Car', 'Car']",2
724301,['Car'],1
724302,"['Motorcycle', 'Other']",2
724303,['Car'],1
724304,['Pedalcycle'],1
724305,['Car'],1
724306,"['Motorcycle', 'Car']",2
724307,"['Car', 'Car']",2
724308,['Car'],1
724309,"['Motorcycle', 'Car']",2
724310,['Pedalcycle'],1
724311,"['Car', 'Car']",2
724312,"['Pedalcycle', 'Car']",2
724313,"['Car', 'Heavy_Vehicles']",2
724314,"['Car', 'Heavy_Vehicles']",2
724315,['Motorcycle'],1
724316,"['Motorcycle', 'Car']",2
724317,"['Pedalcycle', 'Car']",2
724318,"['Pedalcycle', 'Car']",2
724319,"['Motorcycle', 'Car']",2
724320,"['Car', 'Car']",2
724321,['Heavy_Vehicles'],1
724322,"['Pedalcycle', 'Car']",2
724323,"['Car', 'Other']",2
724324,['Car'],1
724325,"['Motorcycle', 'Car']",2
724326,['Heavy_Vehicles'],1
724327,"['Car', 'Car']",2
724328,['Heavy_Vehicles'],1
724329,"['Car', 'Car']",2
724330,['Motorcycle'],1
724331,"['Car', 'Car']",2
724332,['Heavy_Vehicles'],1
724333,"['Car', 'Car']",2
724334,"['Pedalcycle', 'Car']",2
724335,['Car'],1
724336,"['Car', 'Other']",2
724337,"['Pedalcycle', 'Car']",2
724338,"['Motorcycle', 'Car']",2
724339,"['Car', 'Car']",2
724340,"['Heavy_Vehicles', 'Car']",2
724341,"['Car', 'Car']",2
724342,"['Motorcycle', 'Car']",2
724343,"['Motorcycle', 'Car']",2
724344,"['Car', 'Car']",2
724345,"['Motorcycle', 'Car']",2
724346,"['Pedalcycle', 'Car']",2
724347,"['Motorcycle', 'Car']",2
724348,"['Pedalcycle', 'Car']",2
724349,"['Pedalcycle', 'Car']",2
724350,['Car'],1
724351,['Car'],1
724352,['Car'],1
724353,['Car'],1
724354,['Motorcycle'],1
724355,"['Car', 'Car']",2
724356,['Car'],1
724357,"['Car', 'Car']",2
724358,['Pedalcycle'],1
724359,"['Car', 'Car']",2
724360,"['Car', 'Car']",2
724361,"['Pedalcycle', 'Car']",2
724362,"['Car', 'Car', 'Car']",3
724363,"['Car', 'Car']",2
724364,"['Car', 'Car']",2
724365,"['Car', 'Car']",2
724366,['Car'],1
724367,['Car'],1
724368,"['Pedalcycle', 'Car']",2
724369,['Car'],1
724370,['Car'],1
724371,['Heavy_Vehicles'],1
724372,['Motorcycle'],1
724373,"['Motorcycle', 'Car']",2
724374,['Car'],1
724375,"['Car', 'Car']",2
724376,"['Motorcycle', 'Car']",2
724377,"['Car', 'Car']",2
724378,['Heavy_Vehicles'],1
724379,"['Pedalcycle', 'Car']",2
724380,"['Car', 'Car']",2
724381,"['Pedalcycle', 'Heavy_Vehicles']",2
724382,"['Motorcycle', 'Car']",2
724383,"['Car', 'Car']",2
724384,['Motorcycle'],1
724385,"['Pedalcycle', 'Car']",2
724386,['Car'],1
724387,"['Pedalcycle', 'Car']",2
724388,"['Motorcycle', 'Car']",2
724389,"['Motorcycle', 'Car', 'Car']",3
724390,"['Motorcycle', 'Car']",2
724391,['Other'],1
724392,"['Pedalcycle', 'Car']",2
724393,"['Car', 'Car']",2
724394,['Pedalcycle'],1
724395,"['Car', 'Car']",2
724396,"['Pedalcycle', 'Car']",2
724397,['Motorcycle'],1
724398,"['Car', 'Car']",2
724399,['Car'],1
724400,"['Car', 'Car', 'Car']",3
724401,"['Car', 'Car']",2
724402,"['Pedalcycle', 'Car']",2
724403,"['Car', 'Car']",2
724404,"['Pedalcycle', 'Car']",2
724405,"['Car', 'Car']",2
724406,"['Motorcycle', 'Car']",2
724407,"['Pedalcycle', 'Car']",2
724408,"['Pedalcycle', 'Car']",2
724409,"['Motorcycle', 'Car']",2
724410,"['Car', 'Car']",2
724411,['Car'],1
724412,"['Car', 'Car']",2
724413,"['Car', 'Other']",2
724414,"['Car', 'Car']",2
724415,"['Motorcycle', 'Car']",2
724416,"['Car', 'Car']",2
724417,"['Car', 'Heavy_Vehicles']",2
724418,"['Motorcycle', 'Car']",2
724419,['Car'],1
724420,"['Car', 'Car']",2
724421,['Car'],1
724422,['Car'],1
724423,['Heavy_Vehicles'],1
724424,"['Car', 'Car']",2
724425,"['Car', 'Car']",2
724426,"['Car', 'Car']",2
724427,"['Pedalcycle', 'Car']",2
724428,['Pedalcycle'],1
724429,"['Car', 'Car']",2
724430,"['Motorcycle', 'Car']",2
724431,"['Motorcycle', 'Car']",2
724432,"['Motorcycle', 'Heavy_Vehicles']",2
724433,"['Motorcycle', 'Car']",2
724434,['Car'],1
724435,"['Pedalcycle', 'Car']",2
724436,"['Pedalcycle', 'Car']",2
724437,"['Motorcycle', 'Car']",2
724438,"['Motorcycle', 'Car']",2
724439,['Heavy_Vehicles'],1
724440,"['Motorcycle', 'Car']",2
724441,"['Car', 'Car']",2
724442,"['Car', 'Car', 'Car']",3
724443,"['Car', 'Car']",2
724444,['Car'],1
724445,"['Pedalcycle', 'Car']",2
724446,"['Motorcycle', 'Car']",2
724447,['Motorcycle'],1
724448,"['Pedalcycle', 'Pedalcycle']",2
724449,"['Car', 'Car']",2
724450,['Car'],1
724451,"['Car', 'Car']",2
724452,"['Car', 'Car', 'Car']",3
724453,"['Motorcycle', 'Car', 'Car']",3
724454,"['Car', 'Car', 'Car']",3
724455,"['Pedalcycle', 'Other']",2
724456,"['Car', 'Car']",2
724457,"['Motorcycle', 'Car']",2
724458,"['Pedalcycle', 'Car']",2
724459,['Heavy_Vehicles'],1
724460,"['Car', 'Car', 'Car']",3
724461,"['Car', 'Car']",2
724462,"['Motorcycle', 'Car']",2
724463,"['Pedalcycle', 'Car']",2
724464,"['Car', 'Car']",2
724465,"['Car', 'Car']",2
724466,"['Motorcycle', 'Car']",2
724467,"['Car', 'Car']",2
724468,"['Motorcycle', 'Car']",2
724469,['Car'],1
724470,"['Car', 'Car', 'Car']",3
724471,"['Pedalcycle', 'Car']",2
724472,"['Pedalcycle', 'Car']",2
724473,"['Pedalcycle', 'Car']",2
724474,"['Car', 'Car']",2
724475,['Car'],1
724476,"['Car', 'Car', 'Car']",3
724477,['Motorcycle'],1
724478,['Heavy_Vehicles'],1
724479,"['Motorcycle', 'Car']",2
724480,"['Car', 'Heavy_Vehicles']",2
724481,"['Pedalcycle', 'Motorcycle']",2
724482,"['Motorcycle', 'Car']",2
724483,"['Motorcycle', 'Car']",2
724484,"['Motorcycle', 'Car']",2
724485,"['Pedalcycle', 'Car']",2
724486,"['Car', 'Car']",2
724487,"['Motorcycle', 'Car']",2
724488,"['Pedalcycle', 'Car']",2
724489,['Car'],1
724490,"['Motorcycle', 'Car']",2
724491,"['Motorcycle', 'Car']",2
724492,['Car'],1
724493,"['Car', 'Car', 'Car', 'Car']",4
724494,"['Car', 'Heavy_Vehicles']",2
724495,"['Car', 'Car', 'Car']",3
724496,"['Pedalcycle', 'Heavy_Vehicles', 'Other']",3
724497,"['Pedalcycle', 'Car']",2
724498,"['Car', 'Car']",2
724499,"['Pedalcycle', 'Car']",2
724500,['Car'],1
724501,"['Car', 'Car']",2
724502,"['Motorcycle', 'Car']",2
724503,"['Car', 'Heavy_Vehicles']",2
724504,"['Pedalcycle', 'Pedalcycle', 'Car']",3
724505,"['Motorcycle', 'Car']",2
724506,"['Motorcycle', 'Car']",2
724507,"['Pedalcycle', 'Car']",2
724508,"['Car', 'Car']",2
724509,['Car'],1
724510,"['Motorcycle', 'Car', 'Car']",3
724511,"['Pedalcycle', 'Car']",2
724512,"['Car', 'Car']",2
724513,"['Car', 'Car']",2
724514,"['Motorcycle', 'Motorcycle']",2
724515,"['Motorcycle', 'Car']",2
724516,"['Car', 'Car']",2
724517,['Car'],1
724518,"['Car', 'Car']",2
724519,['Car'],1
724520,"['Pedalcycle', 'Car']",2
724521,"['Car', 'Heavy_Vehicles']",2
724522,['Motorcycle'],1
724523,['Car'],1
724524,"['Pedalcycle', 'Heavy_Vehicles']",2
724525,"['Motorcycle', 'Car']",2
724526,['Motorcycle'],1
724527,"['Motorcycle', 'Car']",2
724528,"['Car', 'Car']",2
724529,"['Car', 'Car']",2
724530,"['Car', 'Car', 'Car']",3
724531,"['Pedalcycle', 'Car']",2
724532,"['Pedalcycle', 'Car']",2
724533,"['Car', 'Car']",2
724534,"['Pedalcycle', 'Other']",2
724535,"['Car', 'Heavy_Vehicles']",2
724536,"['Car', 'Car']",2
724537,"['Motorcycle', 'Car']",2
724538,['Car'],1
724539,['Motorcycle'],1
724540,"['Car', 'Car']",2
724541,"['Motorcycle', 'Car']",2
724542,"['Car', 'Car']",2
724543,['Car'],1
724544,"['Car', 'Heavy_Vehicles']",2
724545,['Car'],1
724546,['Car'],1
724547,"['Car', 'Car']",2
724548,"['Car', 'Car']",2
724549,"['Car', 'Car']",2
724550,"['Motorcycle', 'Car']",2
724551,"['Car', 'Car', 'Car']",3
724552,"['Pedalcycle', 'Car']",2
724553,"['Pedalcycle', 'Car']",2
724554,['Pedalcycle'],1
724555,"['Motorcycle', 'Heavy_Vehicles']",2
724556,"['Motorcycle', 'Car']",2
724557,"['Motorcycle', 'Car']",2
724558,['Motorcycle'],1
724559,['Motorcycle'],1
724560,['Heavy_Vehicles'],1
724561,"['Pedalcycle', 'Car']",2
724562,"['Car', 'Car']",2
724563,"['Car', 'Heavy_Vehicles']",2
724564,['Motorcycle'],1
724565,"['Car', 'Car']",2
724566,"['Motorcycle', 'Car']",2
724567,['Heavy_Vehicles'],1
724568,"['Motorcycle', 'Car']",2
724569,"['Car', 'Car']",2
724570,"['Car', 'Car', 'Car', 'Car', 'Car']",5
724571,"['Motorcycle', 'Car']",2
724572,"['Car', 'Car']",2
724573,"['Car', 'Car']",2
724574,"['Pedalcycle', 'Car']",2
724575,"['Car', 'Car']",2
724576,"['Car', 'Car']",2
724577,"['Car', 'Heavy_Vehicles']",2
724578,"['Car', 'Car']",2
724579,"['Pedalcycle', 'Car']",2
724580,"['Car', 'Car']",2
724581,"['Car', 'Car', 'Car']",3
724582,"['Motorcycle', 'Car']",2
724583,['Car'],1
724584,"['Motorcycle', 'Car']",2
724585,['Heavy_Vehicles'],1
724586,"['Motorcycle', 'Car']",2
724587,"['Car', 'Car']",2
724588,"['Car', 'Car']",2
724589,"['Car', 'Car']",2
724590,"['Motorcycle', 'Car']",2
724591,"['Car', 'Car']",2
724592,['Car'],1
724593,"['Car', 'Car', 'Other']",3
724594,"['Car', 'Heavy_Vehicles']",2
724595,['Car'],1
724596,"['Motorcycle', 'Car']",2
724597,"['Car', 'Heavy_Vehicles']",2
724598,"['Pedalcycle', 'Car']",2
724599,['Car'],1
724600,"['Motorcycle', 'Car']",2
724601,"['Car', 'Car']",2
724602,"['Pedalcycle', 'Car']",2
724603,"['Pedalcycle', 'Car']",2
724604,"['Car', 'Car']",2
724605,['Motorcycle'],1
724606,"['Motorcycle', 'Car']",2
724607,['Motorcycle'],1
724608,"['Car', 'Car']",2
724609,"['Car', 'Other']",2
724610,"['Car', 'Car']",2
724611,"['Car', 'Other']",2
724612,"['Pedalcycle', 'Car']",2
724613,"['Car', 'Car']",2
724614,"['Car', 'Car']",2
724615,"['Pedalcycle', 'Car']",2
724616,['Car'],1
724617,"['Motorcycle', 'Car']",2
724618,"['Motorcycle', 'Car']",2
724619,"['Pedalcycle', 'Car']",2
724620,"['Motorcycle', 'Car']",2
724621,"['Heavy_Vehicles', 'Heavy_Vehicles']",2
724622,['Pedalcycle'],1
724623,"['Car', 'Car']",2
724624,['Heavy_Vehicles'],1
724625,"['Motorcycle', 'Heavy_Vehicles']",2
724626,"['Car', 'Car']",2
724627,"['Car', 'Car']",2
724628,['Car'],1
724629,"['Pedalcycle', 'Car']",2
724630,"['Car', 'Car', 'Car']",3
724631,"['Pedalcycle', 'Car']",2
724632,"['Motorcycle', 'Car', 'Car']",3
724633,"['Motorcycle', 'Car']",2
724634,"['Car', 'Car']",2
724635,"['Motorcycle', 'Car']",2
724636,"['Car', 'Other']",2
724637,"['Car', 'Car']",2
724638,"['Motorcycle', 'Car']",2
724639,"['Car', 'Car']",2
724640,['Pedalcycle'],1
724641,"['Car', 'Car']",2
724642,"['Pedalcycle', 'Car']",2
724643,"['Pedalcycle', 'Car']",2
724644,"['Car', 'Car', 'Car']",3
724645,"['Motorcycle', 'Car']",2
724646,"['Motorcycle', 'Car']",2
724647,"['Motorcycle', 'Car']",2
724648,"['Motorcycle', 'Heavy_Vehicles']",2
724649,"['Pedalcycle', 'Car']",2
724650,"['Car', 'Car', 'Car']",3
724651,"['Motorcycle', 'Car']",2
724652,"['Car', 'Car']",2
724653,"['Motorcycle', 'Car']",2
724654,"['Car', 'Car']",2
724655,"['Car', 'Car']",2
724656,['Car'],1
724657,"['Motorcycle', 'Car', 'Car']",3
724658,['Car'],1
724659,"['Car', 'Car']",2
724660,"['Car', 'Car']",2
724661,"['Pedalcycle', 'Car']",2
724662,['Motorcycle'],1
724663,"['Motorcycle', 'Car']",2
724664,"['Car', 'Car']",2
724665,"['Pedalcycle', 'Car']",2
724666,"['Car', 'Car']",2
724667,['Car'],1
724668,"['Car', 'Car']",2
724669,['Car'],1
724670,['Car'],1
724671,"['Pedalcycle', 'Car']",2
724672,['Car'],1
724673,['Car'],1
724674,"['Car', 'Car']",2
724675,"['Car', 'Car']",2
724676,['Car'],1
724677,['Car'],1
724678,"['Pedalcycle', 'Car']",2
724679,"['Motorcycle', 'Motorcycle', 'Car', 'Car']",4
724680,['Motorcycle'],1
724681,"['Car', 'Car']",2
724682,['Car'],1
724683,['Car'],1
724684,"['Car', 'Car']",2
724685,['Car'],1
724686,['Car'],1
724687,"['Pedalcycle', 'Car']",2
724688,"['Car', 'Car']",2
724689,"['Motorcycle', 'Car']",2
724690,['Car'],1
724691,['Motorcycle'],1
724692,['Car'],1
724693,['Car'],1
724694,"['Motorcycle', 'Car']",2
724695,"['Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car']",7
724696,"['Car', 'Car', 'Car']",3
724697,['Heavy_Vehicles'],1
724698,"['Pedalcycle', 'Car']",2
724699,"['Pedalcycle', 'Car']",2
724700,"['Motorcycle', 'Car']",2
724701,"['Pedalcycle', 'Heavy_Vehicles']",2
724702,['Motorcycle'],1
724703,"['Car', 'Heavy_Vehicles']",2
724704,['Heavy_Vehicles'],1
724705,['Car'],1
724706,"['Car', 'Car']",2
724707,['Motorcycle'],1
724708,"['Pedalcycle', 'Car']",2
724709,"['Motorcycle', 'Car']",2
724710,"['Pedalcycle', 'Car']",2
724711,"['Car', 'Heavy_Vehicles']",2
724712,"['Car', 'Car', 'Car']",3
724713,"['Motorcycle', 'Car']",2
724714,"['Car', 'Car']",2
724715,"['Motorcycle', 'Car']",2
724716,"['Motorcycle', 'Car']",2
724717,"['Motorcycle', 'Car']",2
724718,"['Motorcycle', 'Car']",2
724719,"['Car', 'Car']",2
724720,"['Motorcycle', 'Car']",2
724721,"['Motorcycle', 'Car']",2
724722,"['Car', 'Car']",2
724723,['Car'],1
724724,"['Motorcycle', 'Car']",2
724725,"['Motorcycle', 'Car']",2
724726,"['Pedalcycle', 'Car']",2
724727,['Pedalcycle'],1
724728,"['Car', 'Car']",2
724729,['Car'],1
724730,['Car'],1
724731,"['Motorcycle', 'Car']",2
724732,['Motorcycle'],1
724733,"['Car', 'Car']",2
724734,"['Motorcycle', 'Car']",2
724735,"['Car', 'Car']",2
724736,['Heavy_Vehicles'],1
724737,['Car'],1
724738,"['Motorcycle', 'Car', 'Car', 'Car']",4
724739,['Car'],1
724740,"['Car', 'Car', 'Car']",3
724741,"['Pedalcycle', 'Car']",2
724742,"['Car', 'Car', 'Car']",3
724743,['Car'],1
724744,"['Car', 'Car']",2
724745,"['Car', 'Other']",2
724746,"['Pedalcycle', 'Car']",2
724747,"['Car', 'Car', 'Car']",3
724748,['Car'],1
724749,['Car'],1
724750,"['Car', 'Car']",2
724751,"['Motorcycle', 'Car']",2
724752,"['Car', 'Car']",2
724753,"['Motorcycle', 'Car']",2
724754,"['Pedalcycle', 'Car']",2
724755,"['Pedalcycle', 'Car']",2
724756,"['Pedalcycle', 'Car']",2
724757,"['Car', 'Car']",2
724758,"['Car', 'Car']",2
724759,"['Car', 'Car', 'Car', 'Car']",4
724760,['Motorcycle'],1
724761,"['Pedalcycle', 'Car']",2
724762,"['Car', 'Car']",2
724763,['Heavy_Vehicles'],1
724764,"['Motorcycle', 'Car']",2
724765,"['Car', 'Car']",2
724766,"['Car', 'Heavy_Vehicles']",2
724767,['Car'],1
724768,"['Motorcycle', 'Car']",2
724769,['Car'],1
724770,['Motorcycle'],1
724771,['Car'],1
724772,"['Car', 'Car']",2
724773,"['Car', 'Car']",2
724774,"['Car', 'Car']",2
724775,"['Motorcycle', 'Car']",2
724776,"['Motorcycle', 'Car']",2
724777,"['Car', 'Car']",2
724778,"['Car', 'Car']",2
724779,"['Car', 'Car']",2
724780,"['Car', 'Car']",2
724781,['Car'],1
724782,"['Motorcycle', 'Car']",2
724783,"['Motorcycle', 'Car']",2
724784,"['Car', 'Car']",2
724785,"['Motorcycle', 'Car']",2
724786,"['Pedalcycle', 'Car']",2
724787,['Car'],1
724788,"['Motorcycle', 'Car', 'Car']",3
724789,['Car'],1
724790,"['Pedalcycle', 'Car']",2
724791,"['Car', 'Heavy_Vehicles']",2
724792,"['Car', 'Car']",2
724793,"['Car', 'Car']",2
724794,"['Car', 'Heavy_Vehicles']",2
724795,['Motorcycle'],1
724796,['Heavy_Vehicles'],1
724797,"['Motorcycle', 'Car']",2
724798,"['Car', 'Car', 'Car']",3
724799,"['Car', 'Car']",2
724800,"['Car', 'Car']",2
724801,"['Motorcycle', 'Car']",2
724802,['Car'],1
724803,"['Car', 'Car']",2
724804,"['Motorcycle', 'Car']",2
724805,"['Pedalcycle', 'Car']",2
724806,"['Car', 'Heavy_Vehicles']",2
724807,"['Car', 'Car']",2
724808,['Car'],1
724809,"['Pedalcycle', 'Car']",2
724810,['Heavy_Vehicles'],1
724811,"['Pedalcycle', 'Car']",2
724812,"['Pedalcycle', 'Car']",2
724813,"['Car', 'Car', 'Car']",3
724814,['Car'],1
724815,"['Car', 'Car']",2
724816,"['Motorcycle', 'Car']",2
724817,"['Motorcycle', 'Car']",2
724818,"['Car', 'Car', 'Car']",3
724819,"['Pedalcycle', 'Car']",2
724820,"['Motorcycle', 'Car']",2
724821,"['Motorcycle', 'Car']",2
724822,['Car'],1
724823,['Motorcycle'],1
724824,['Car'],1
724825,['Pedalcycle'],1
724826,"['Pedalcycle', 'Car']",2
724827,['Pedalcycle'],1
724828,"['Pedalcycle', 'Car']",2
724829,['Car'],1
724830,"['Car', 'Car']",2
724831,['Car'],1
724832,"['Car', 'Car']",2
724833,"['Heavy_Vehicles', 'Car']",2
724834,"['Motorcycle', 'Car']",2
724835,['Car'],1
724836,"['Motorcycle', 'Car']",2
724837,"['Pedalcycle', 'Motorcycle', 'Car']",3
724838,"['Pedalcycle', 'Car']",2
724839,['Car'],1
724840,"['Car', 'Car']",2
724841,"['Car', 'Car']",2
724842,"['Car', 'Car']",2
724843,"['Car', 'Car']",2
724844,['Car'],1
724845,['Car'],1
724846,"['Motorcycle', 'Car']",2
724847,"['Car', 'Car', 'Car']",3
724848,"['Car', 'Car']",2
724849,"['Motorcycle', 'Car', 'Car']",3
724850,"['Motorcycle', 'Car']",2
724851,"['Pedalcycle', 'Heavy_Vehicles']",2
724852,['Car'],1
724853,['Car'],1
724854,"['Motorcycle', 'Car']",2
724855,['Car'],1
724856,['Pedalcycle'],1
724857,"['Motorcycle', 'Car']",2
724858,['Pedalcycle'],1
724859,"['Motorcycle', 'Car']",2
724860,"['Motorcycle', 'Car']",2
724861,['Car'],1
724862,"['Car', 'Car', 'Car']",3
724863,"['Heavy_Vehicles', 'Car']",2
724864,"['Car', 'Car']",2
724865,"['Pedalcycle', 'Car']",2
724866,"['Car', 'Car']",2
724867,['Car'],1
724868,['Car'],1
724869,"['Pedalcycle', 'Car']",2
724870,"['Motorcycle', 'Car']",2
724871,"['Car', 'Car']",2
724872,['Car'],1
724873,"['Motorcycle', 'Car']",2
724874,"['Car', 'Car']",2
724875,"['Car', 'Car']",2
724876,['Car'],1
724877,"['Car', 'Car', 'Car', 'Car']",4
724878,['Car'],1
724879,"['Motorcycle', 'Car']",2
724880,"['Car', 'Car']",2
724881,['Car'],1
724882,"['Motorcycle', 'Car']",2
724883,"['Car', 'Car', 'Car']",3
724884,"['Motorcycle', 'Car']",2
724885,"['Pedalcycle', 'Car']",2
724886,['Car'],1
724887,"['Car', 'Other']",2
724888,"['Car', 'Car']",2
724889,"['Car', 'Other']",2
724890,"['Motorcycle', 'Car']",2
724891,"['Motorcycle', 'Car']",2
724892,"['Car', 'Heavy_Vehicles', 'Car']",3
724893,"['Motorcycle', 'Car']",2
724894,"['Car', 'Car']",2
724895,"['Car', 'Car']",2
724896,['Car'],1
724897,"['Car', 'Car']",2
724898,['Car'],1
724899,"['Motorcycle', 'Heavy_Vehicles']",2
724900,"['Car', 'Car']",2
724901,"['Pedalcycle', 'Car']",2
724902,"['Car', 'Car']",2
724903,"['Pedalcycle', 'Car']",2
724904,"['Pedalcycle', 'Car']",2
724905,"['Pedalcycle', 'Motorcycle']",2
724906,"['Car', 'Car']",2
724907,"['Motorcycle', 'Car']",2
724908,"['Car', 'Car']",2
724909,"['Car', 'Car', 'Car', 'Car', 'Car', 'Car', 'Car']",7
724910,"['Pedalcycle', 'Car']",2
724911,['Car'],1
724912,"['Car', 'Car']",2
724913,"['Motorcycle', 'Car']",2
724914,"['Car', 'Car']",2
724915,"['Car', 'Car']",2
724916,"['Car', 'Car', 'Car']",3
724917,"['Pedalcycle', 'Car']",2
724918,['Car'],1
724919,"['Car', 'Car', 'Car', 'Car']",4
724920,"['Pedalcycle', 'Car']",2
724921,"['Car', 'Car']",2
724922,"['Motorcycle', 'Car']",2
724923,"['Pedalcycle', 'Car']",2
724924,"['Pedalcycle', 'Car']",2
724925,"['Car', 'Heavy_Vehicles']",2
724926,"['Car', 'Car']",2
724927,['Heavy_Vehicles'],1
724928,"['Car', 'Car']",2
724929,"['Car', 'Car']",2
724930,['Car'],1
724931,"['Car', 'Car', 'Car', 'Car']",4
724932,['Car'],1
724933,"['Car', 'Car', 'Car']",3
724934,"['Car', 'Car']",2
724935,"['Pedalcycle', 'Car']",2
724936,"['Motorcycle', 'Car']",2
724937,['Motorcycle'],1
724938,"['Car', 'Car']",2
724939,"['Motorcycle', 'Car']",2
724940,"['Motorcycle', 'Car', 'Heavy_Vehicles']",3
724941,"['Pedalcycle', 'Car']",2
724942,['Car'],1
724943,['Car'],1
724944,"['Pedalcycle', 'Car']",2
724945,"['Pedalcycle', 'Car']",2
724946,['Car'],1
724947,"['Car', 'Car']",2
724948,"['Car', 'Car']",2
724949,"['Motorcycle', 'Car']",2
724950,"['Pedalcycle', 'Car']",2
724951,"['Car', 'Car']",2
724952,"['Pedalcycle', 'Car']",2
724953,['Pedalcycle'],1
724954,['Car'],1
724955,['Car'],1
724956,"['Car', 'Car']",2
724957,"['Pedalcycle', 'Car']",2
724958,['Car'],1
724959,"['Motorcycle', 'Car']",2
724960,"['Car', 'Car']",2
724961,"['Car', 'Car']",2
724962,['Car'],1
724963,"['Pedalcycle', 'Car']",2
724964,"['Car', 'Car']",2
724965,"['Pedalcycle', 'Car']",2
724966,"['Pedalcycle', 'Car']",2
724967,['Car'],1
724968,['Car'],1
724969,"['Pedalcycle', 'Car']",2
724970,"['Motorcycle', 'Car']",2
724971,"['Pedalcycle', 'Motorcycle']",2
724972,"['Car', 'Car']",2
724973,['Car'],1
724974,"['Car', 'Car']",2
724975,"['Car', 'Car']",2
724976,"['Motorcycle', 'Car']",2
724977,"['Pedalcycle', 'Car']",2
724978,['Car'],1
724979,"['Pedalcycle', 'Car', 'Heavy_Vehicles']",3
724980,['Motorcycle'],1
724981,"['Motorcycle', 'Car']",2
724982,"['Car', 'Other']",2
724983,"['Motorcycle', 'Car']",2
724984,"['Car', 'Car']",2
724985,"['Motorcycle', 'Car']",2
724986,"['Pedalcycle', 'Other']",2
724987,"['Pedalcycle', 'Car']",2
